OD,Gamme,Heure,"N° de train"
SETTAT - EL JADIDA,TNR,17,813
SETTAT - EL JADIDA,TNR,18,815
SETTAT - EL JADIDA,TNR,19,V10004
SETTAT - EL KSAR EL KEBIR,TL,7,602
SETTAT - EL KSAR EL KEBIR,TL,10,151
SETTAT - EL KSAR EL KEBIR,TL,11,610
SETTAT - EL KSAR EL KEBIR,TL,12,501
SETTAT - EL KSAR EL KEBIR,TL,14,153
SETTAT - EL KSAR EL KEBIR,TL,15,618
SETTAT - EL KSAR EL KEBIR,TL,18,155
SETTAT - EL KSAR EL KEBIR,TL,22,MT
SETTAT - ENNASSIM,TL,7,602
SETTAT - ENNASSIM,TL,13,614
SETTAT - ENNASSIM,TL,15,618
SETTAT - ENNASSIM,TL,17,622
SETTAT - ENNASSIM,TNR,6,652
SETTAT - ENNASSIM,TNR,8,"803, 654"
SETTAT - ENNASSIM,TNR,14,809
SETTAT - ENNASSIM,TNR,16,"662, 811"
SETTAT - ENNASSIM,TNR,18,"815, 664"
SETTAT - ENNASSIM,TNR,20,666
SETTAT - ERFOUD (SUPRAT.),TL,16,620
SETTAT - ERRACHIDIA (SUPRAT.),TL,16,620
SETTAT - ESSAOUIRA,TL,11,110
SETTAT - ESSAOUIRA,TL,12,112
SETTAT - ESSAOUIRA,TL,16,120
SETTAT - FACULTES,TL,17,622
SETTAT - FACULTES,TNR,6,652
SETTAT - FACULTES,TNR,8,654
SETTAT - FACULTES,TNR,10,656
SETTAT - FACULTES,TNR,12,658
SETTAT - FACULTES,TNR,16,662
SETTAT - FACULTES,TNR,18,"815, 664"
SETTAT - FACULTES,TNR,20,666
SETTAT - FES,TL,6,600
SETTAT - FES,TL,7,602
SETTAT - FES,TL,8,"V60008, V15274"
SETTAT - FES,TL,9,606
SETTAT - FES,TL,10,"V60006, V15254"
SETTAT - FES,TL,11,610
SETTAT - FES,TL,12,V60004
SETTAT - FES,TL,13,614
SETTAT - FES,TL,14,616
SETTAT - FES,TL,15,618
SETTAT - FES,TL,16,620
SETTAT - FES,TL,17,622
SETTAT - FES,TL,18,624
SETTAT - FES,TL,19,626
SETTAT - FES,TL,20,628
SETTAT - FES,TL,21,V15002
SETTAT - FES,TNR,8,654
SETTAT - FES,TNR,12,658
SETTAT - GUELMIME,TL,7,TM
SETTAT - GUELMIME,TL,11,110
SETTAT - GUELMIME,TL,12,112
SETTAT - GUELMIME,TL,16,120
SETTAT - GUELMIME,TL,18,124
SETTAT - GUELMIME,TL,20,128
SETTAT - GUERCIF,TL,7,602
SETTAT - GUERCIF,TL,11,610
SETTAT - GUERCIF,TL,12,301
SETTAT - GUERCIF,TL,16,303
SETTAT - INEZGANE (SUPRAT),TL,7,TM
SETTAT - INEZGANE (SUPRAT),TL,9,104
SETTAT - INEZGANE (SUPRAT),TL,10,106
SETTAT - INEZGANE (SUPRAT),TL,11,110
SETTAT - INEZGANE (SUPRAT),TL,12,112
SETTAT - INEZGANE (SUPRAT),TL,13,114
SETTAT - INEZGANE (SUPRAT),TL,14,116
SETTAT - INEZGANE (SUPRAT),TL,16,120
SETTAT - INEZGANE (SUPRAT),TL,18,124
SETTAT - INEZGANE (SUPRAT),TL,20,128
SETTAT - KENITRA,AL BORAQ,8,1009
SETTAT - KENITRA,AL BORAQ,12,1025
SETTAT - KENITRA,AL BORAQ,14,1033
SETTAT - KENITRA,AL BORAQ,16,1041
SETTAT - KENITRA,AL BORAQ,18,1049
SETTAT - KENITRA,AL BORAQ,20,1057
SETTAT - KENITRA,TL,6,600
SETTAT - KENITRA,TL,7,602
SETTAT - KENITRA,TL,8,"V60008, V15274"
SETTAT - KENITRA,TL,9,"V15274, 606, V60008"
SETTAT - KENITRA,TL,10,"V60004, V60006, V15254"
SETTAT - KENITRA,TL,11,610
SETTAT - KENITRA,TL,12,V60004
SETTAT - KENITRA,TL,13,614
SETTAT - KENITRA,TL,14,616
SETTAT - KENITRA,TL,15,618
SETTAT - KENITRA,TL,16,620
SETTAT - KENITRA,TL,17,622
SETTAT - KENITRA,TL,18,624
SETTAT - KENITRA,TL,19,626
SETTAT - KENITRA,TL,20,628
SETTAT - KENITRA,TL,21,V15002
SETTAT - KENITRA,TL,22,MT
SETTAT - KENITRA,TNR,6,652
SETTAT - KENITRA,TNR,8,"7, 654"
SETTAT - KENITRA,TNR,10,"656, 15"
SETTAT - KENITRA,TNR,12,"658, 23"
SETTAT - KENITRA,TNR,14,"31, 660"
SETTAT - KENITRA,TNR,15,37
SETTAT - KENITRA,TNR,16,662
SETTAT - KENITRA,TNR,18,"664, 47"
SETTAT - KENITRA,TNR,20,55
SETTAT - KHATT AZACANE,TL,10,106
SETTAT - KHATT AZACANE,TL,11,701
SETTAT - KHOURIBGA,TL,7,602
SETTAT - KHOURIBGA,TL,8,901
SETTAT - KHOURIBGA,TL,18,624
SETTAT - KHOURIBGA,TL,19,905
SETTAT - LAAYOUNE,TL,11,110
SETTAT - LAAYOUNE,TL,12,112
SETTAT - LAAYOUNE,TL,13,114
SETTAT - LAAYOUNE,TL,16,120
SETTAT - LAAYOUNE,TL,18,124
SETTAT - LAAYOUNE,TL,20,128
SETTAT - LAAYOUNE PORT,TL,11,110
SETTAT - LAAYOUNE PORT,TL,12,112
SETTAT - LAAYOUNE PORT,TL,18,124
SETTAT - MARRAKECH,TL,7,"TM, V15151"
SETTAT - MARRAKECH,TL,9,104
SETTAT - MARRAKECH,TL,10,"118, 106"
SETTAT - MARRAKECH,TL,11,110
SETTAT - MARRAKECH,TL,12,"122, 112"
SETTAT - MARRAKECH,TL,13,114
SETTAT - MARRAKECH,TL,14,116
SETTAT - MARRAKECH,TL,15,118
SETTAT - MARRAKECH,TL,16,120
SETTAT - MARRAKECH,TL,17,122
SETTAT - MARRAKECH,TL,18,124
SETTAT - MARRAKECH,TL,19,126
SETTAT - MARRAKECH,TL,20,128
SETTAT - MARRAKECH,TL,21,130
SETTAT - MARRAKECH,TL,22,132
SETTAT - MARRAKECH,TL,23,"134, V15000, TM"
SETTAT - MARTIL,AL BORAQ,8,1009
SETTAT - MARTIL,AL BORAQ,9,1013
SETTAT - MARTIL,AL BORAQ,10,1017
SETTAT - MARTIL,AL BORAQ,11,1021
SETTAT - MARTIL,AL BORAQ,12,1025
SETTAT - MARTIL,AL BORAQ,17,1045
SETTAT - MARTIL,TL,6,600
SETTAT - MARTIL,TL,7,602
SETTAT - MARTIL,TL,8,V60008
SETTAT - MARTIL,TL,9,606
SETTAT - MARTIL,TL,10,V60006
SETTAT - MARTIL,TL,15,618
SETTAT - MARTIL,TNR,10,656
SETTAT - MECHRA BEL KSIRI,TL,7,602
SETTAT - MECHRA BEL KSIRI,TL,10,151
SETTAT - MECHRA BEL KSIRI,TL,11,610
SETTAT - MECHRA BEL KSIRI,TL,12,501
SETTAT - MECHRA BEL KSIRI,TL,14,153
SETTAT - MECHRA BEL KSIRI,TL,15,618
SETTAT - MECHRA BEL KSIRI,TL,18,155
SETTAT - MECHRA BEL KSIRI,TL,22,MT
SETTAT - MEKNES,TL,6,600
SETTAT - MEKNES,TL,7,602
SETTAT - MEKNES,TL,8,"V60008, V15274"
SETTAT - MEKNES,TL,9,606
SETTAT - MEKNES,TL,10,"V60004, V60006, V15254"
SETTAT - MEKNES,TL,11,"610, 614"
SETTAT - MEKNES,TL,12,V60004
SETTAT - MEKNES,TL,13,614
SETTAT - MEKNES,TL,14,616
SETTAT - MEKNES,TL,15,618
SETTAT - MEKNES,TL,16,620
SETTAT - MEKNES,TL,17,622
SETTAT - MEKNES,TL,18,624
SETTAT - MEKNES,TL,19,626
SETTAT - MEKNES,TL,20,628
SETTAT - MEKNES,TL,21,V15074
SETTAT - MEKNES,TNR,8,654
SETTAT - MEKNES AL AMIR,TL,6,600
SETTAT - MEKNES AL AMIR,TL,7,602
SETTAT - MEKNES AL AMIR,TL,8,"V60008, V15274"
SETTAT - MEKNES AL AMIR,TL,9,"606, V60008"
SETTAT - MEKNES AL AMIR,TL,10,"V60006, V15254"
SETTAT - MEKNES AL AMIR,TL,11,610
SETTAT - MEKNES AL AMIR,TL,12,V60004
SETTAT - MEKNES AL AMIR,TL,13,614
SETTAT - MEKNES AL AMIR,TL,14,616
SETTAT - MEKNES AL AMIR,TL,15,618
SETTAT - MEKNES AL AMIR,TL,16,620
SETTAT - MEKNES AL AMIR,TL,17,622
SETTAT - MEKNES AL AMIR,TL,18,624
SETTAT - MEKNES AL AMIR,TNR,8,654
SETTAT - MOHAMMEDIA,TL,6,600
SETTAT - MOHAMMEDIA,TL,7,602
SETTAT - MOHAMMEDIA,TL,8,"V60008, V15274"
SETTAT - MOHAMMEDIA,TL,9,606
SETTAT - MOHAMMEDIA,TL,10,"V60006, V15254"
SETTAT - MOHAMMEDIA,TL,11,"610, 614"
SETTAT - MOHAMMEDIA,TL,12,V60004
SETTAT - MOHAMMEDIA,TL,13,"614, 618"
SETTAT - MOHAMMEDIA,TL,14,616
SETTAT - MOHAMMEDIA,TL,15,618
SETTAT - MOHAMMEDIA,TL,16,620
SETTAT - MOHAMMEDIA,TL,17,622
SETTAT - MOHAMMEDIA,TL,18,624
SETTAT - MOHAMMEDIA,TL,19,"628, 626"
SETTAT - MOHAMMEDIA,TL,20,628
SETTAT - MOHAMMEDIA,TL,21,"V15002, V15074"
SETTAT - MOHAMMEDIA,TL,22,MT
SETTAT - MOHAMMEDIA,TNR,6,652
SETTAT - MOHAMMEDIA,TNR,8,"7, 654"
SETTAT - MOHAMMEDIA,TNR,10,"656, 15"
SETTAT - MOHAMMEDIA,TNR,12,"658, 23"
SETTAT - MOHAMMEDIA,TNR,14,"31, 660"
SETTAT - MOHAMMEDIA,TNR,15,37
SETTAT - MOHAMMEDIA,TNR,16,662
SETTAT - MOHAMMEDIA,TNR,18,"664, 47"
SETTAT - MOHAMMEDIA,TNR,20,55
SETTAT - OUARZAZATE,TL,9,104
SETTAT - OUARZAZATE,TL,10,106
SETTAT - OUARZAZATE,TL,11,110
SETTAT - OUARZAZATE,TL,12,112
SETTAT - OUED AMLIL,TL,7,602
SETTAT - OUED AMLIL,TL,11,610
SETTAT - OUED AMLIL,TL,12,301
SETTAT - OUED AMLIL,TL,16,303
SETTAT - OUED ZEM,TL,18,624
SETTAT - OUED ZEM,TL,19,905
SETTAT - OUJDA,TL,7,602
SETTAT - OUJDA,TL,11,610
SETTAT - OUJDA,TL,12,301
SETTAT - OUJDA,TL,16,303
SETTAT - RABAT AGDAL,AL BORAQ,8,1009
SETTAT - RABAT AGDAL,AL BORAQ,10,1017
SETTAT - RABAT AGDAL,AL BORAQ,12,1025
SETTAT - RABAT AGDAL,AL BORAQ,14,1033
SETTAT - RABAT AGDAL,AL BORAQ,16,1041
SETTAT - RABAT AGDAL,AL BORAQ,18,1049
SETTAT - RABAT AGDAL,AL BORAQ,20,1057
SETTAT - RABAT AGDAL,TL,6,600
SETTAT - RABAT AGDAL,TL,7,602
SETTAT - RABAT AGDAL,TL,8,"V60008, V15274"
SETTAT - RABAT AGDAL,TL,9,606
SETTAT - RABAT AGDAL,TL,10,"V60004, V60006, V15254"
SETTAT - RABAT AGDAL,TL,11,610
SETTAT - RABAT AGDAL,TL,12,V60004
SETTAT - RABAT AGDAL,TL,13,"614, 618"
SETTAT - RABAT AGDAL,TL,14,616
SETTAT - RABAT AGDAL,TL,15,618
SETTAT - RABAT AGDAL,TL,16,620
SETTAT - RABAT AGDAL,TL,17,622
SETTAT - RABAT AGDAL,TL,18,624
SETTAT - RABAT AGDAL,TL,19,626
SETTAT - RABAT AGDAL,TL,20,628
SETTAT - RABAT AGDAL,TL,21,"V15002, V15074"
SETTAT - RABAT AGDAL,TL,22,MT
SETTAT - RABAT AGDAL,TNR,6,652
SETTAT - RABAT AGDAL,TNR,8,"7, 654"
SETTAT - RABAT AGDAL,TNR,10,"656, 15"
SETTAT - RABAT AGDAL,TNR,12,"658, 23"
SETTAT - RABAT AGDAL,TNR,14,"31, 660"
SETTAT - RABAT AGDAL,TNR,15,37
SETTAT - RABAT AGDAL,TNR,16,662
SETTAT - RABAT AGDAL,TNR,18,"664, 47"
SETTAT - RABAT AGDAL,TNR,20,55
SETTAT - RABAT VILLE,TL,6,600
SETTAT - RABAT VILLE,TL,7,602
SETTAT - RABAT VILLE,TL,8,"V60008, V15274"
SETTAT - RABAT VILLE,TL,9,606
SETTAT - RABAT VILLE,TL,10,"V60004, V60006, V15254"
SETTAT - RABAT VILLE,TL,11,610
SETTAT - RABAT VILLE,TL,12,V60004
SETTAT - RABAT VILLE,TL,13,"614, 618"
SETTAT - RABAT VILLE,TL,14,616
SETTAT - RABAT VILLE,TL,15,618
SETTAT - RABAT VILLE,TL,16,620
SETTAT - RABAT VILLE,TL,17,"622, 626"
SETTAT - RABAT VILLE,TL,18,624
SETTAT - RABAT VILLE,TL,19,626
SETTAT - RABAT VILLE,TL,20,628
SETTAT - RABAT VILLE,TL,21,"V15002, V15074"
SETTAT - RABAT VILLE,TL,22,MT
SETTAT - RABAT VILLE,TNR,6,652
SETTAT - RABAT VILLE,TNR,8,"7, 654"
SETTAT - RABAT VILLE,TNR,10,"656, 15"
SETTAT - RABAT VILLE,TNR,12,"658, 23"
SETTAT - RABAT VILLE,TNR,14,"31, 660"
SETTAT - RABAT VILLE,TNR,15,37
SETTAT - RABAT VILLE,TNR,16,662
SETTAT - RABAT VILLE,TNR,18,"664, 47"
SETTAT - RABAT VILLE,TNR,20,55
SETTAT - RISSANI (SUPRAT.),TL,16,620
SETTAT - SAFI,TL,10,106
SETTAT - SAFI,TL,11,701
SETTAT - SAFI,TL,18,124
SETTAT - SAFI,TL,19,703
SETTAT - SALE,TL,6,600
SETTAT - SALE,TL,7,602
SETTAT - SALE,TL,8,"V60008, V15274"
SETTAT - SALE,TL,9,606
SETTAT - SALE,TL,10,"V60006, V15254"
SETTAT - SALE,TL,11,610
SETTAT - SALE,TL,12,V60004
SETTAT - SALE,TL,13,614
SETTAT - SALE,TL,14,616
SETTAT - SALE,TL,15,618
SETTAT - SALE,TL,16,620
SETTAT - SALE,TL,17,622
SETTAT - SALE,TL,18,624
SETTAT - SALE,TL,19,626
SETTAT - SALE,TL,20,628
SETTAT - SALE,TL,21,V15002
SETTAT - SALE,TL,22,MT
SETTAT - SALE,TNR,6,652
SETTAT - SALE,TNR,8,"7, 654"
SETTAT - SALE,TNR,10,"656, 15"
SETTAT - SALE,TNR,12,"658, 23"
SETTAT - SALE,TNR,14,"31, 660"
SETTAT - SALE,TNR,15,37
SETTAT - SALE,TNR,16,662
SETTAT - SALE,TNR,18,"664, 47"
SETTAT - SALE,TNR,20,55
SETTAT - SALE TABRIQUET,TL,6,600
SETTAT - SALE TABRIQUET,TL,7,602
SETTAT - SALE TABRIQUET,TL,8,"V60008, V15274"
SETTAT - SALE TABRIQUET,TL,9,606
SETTAT - SALE TABRIQUET,TL,10,"V60006, V15254"
SETTAT - SALE TABRIQUET,TL,11,610
SETTAT - SALE TABRIQUET,TL,12,V60004
SETTAT - SALE TABRIQUET,TL,13,614
SETTAT - SALE TABRIQUET,TL,14,616
SETTAT - SALE TABRIQUET,TL,15,618
SETTAT - SALE TABRIQUET,TL,16,620
SETTAT - SALE TABRIQUET,TL,17,622
SETTAT - SALE TABRIQUET,TL,18,624
SETTAT - SALE TABRIQUET,TL,19,626
SETTAT - SALE TABRIQUET,TL,20,628
SETTAT - SALE TABRIQUET,TL,21,V15002
SETTAT - SALE TABRIQUET,TL,22,MT
SETTAT - SALE TABRIQUET,TNR,6,652
SETTAT - SALE TABRIQUET,TNR,8,7
SETTAT - SALE TABRIQUET,TNR,10,656
SETTAT - SALE TABRIQUET,TNR,12,"658, 23"
SETTAT - SALE TABRIQUET,TNR,14,"31, 660"
SETTAT - SALE TABRIQUET,TNR,15,37
SETTAT - SALE TABRIQUET,TNR,16,662
SETTAT - SALE TABRIQUET,TNR,18,"664, 47"
SETTAT - SALE TABRIQUET,TNR,20,55
SETTAT - SEBAA-AIOUN,TL,8,"V60008, V15274"
SETTAT - SEBAA-AIOUN,TL,12,V60004
SETTAT - SIDI HAJJAJ,TL,7,602
SETTAT - SIDI HAJJAJ,TL,8,901
SETTAT - SIDI KACEM,TL,6,600
SETTAT - SIDI KACEM,TL,7,602
SETTAT - SIDI KACEM,TL,8,"V60008, V15274"
SETTAT - SIDI KACEM,TL,9,606
SETTAT - SIDI KACEM,TL,10,"V60006, V15254"
SETTAT - SIDI KACEM,TL,11,610
SETTAT - SIDI KACEM,TL,12,V60004
SETTAT - SIDI KACEM,TL,13,614
SETTAT - SIDI KACEM,TL,14,616
SETTAT - SIDI KACEM,TL,15,618
SETTAT - SIDI KACEM,TL,16,620
SETTAT - SIDI KACEM,TL,17,622
SETTAT - SIDI KACEM,TL,18,624
SETTAT - SIDI KACEM,TL,19,626
SETTAT - SIDI KACEM,TL,20,628
SETTAT - SIDI KACEM,TL,21,V15002
SETTAT - SIDI KACEM,TL,22,MT
SETTAT - SIDI SLIMANE MEDINA,TL,6,600
SETTAT - SIDI SLIMANE MEDINA,TL,7,602
SETTAT - SIDI SLIMANE MEDINA,TL,8,"V60008, V15274"
SETTAT - SIDI SLIMANE MEDINA,TL,9,606
SETTAT - SIDI SLIMANE MEDINA,TL,10,"V60006, V15254"
SETTAT - SIDI SLIMANE MEDINA,TL,11,610
SETTAT - SIDI SLIMANE MEDINA,TL,12,V60004
SETTAT - SIDI SLIMANE MEDINA,TL,13,"614, V60004"
SETTAT - SIDI SLIMANE MEDINA,TL,14,616
SETTAT - SIDI SLIMANE MEDINA,TL,15,618
SETTAT - SIDI SLIMANE MEDINA,TL,16,620
SETTAT - SIDI SLIMANE MEDINA,TL,17,622
SETTAT - SIDI SLIMANE MEDINA,TL,18,624
SETTAT - SIDI SLIMANE MEDINA,TL,19,626
SETTAT - SIDI SLIMANE MEDINA,TL,20,628
SETTAT - SIDI SLIMANE MEDINA,TL,22,MT
SETTAT - SIDI SLIMANE MEDINA,TNR,12,658
SETTAT - SIDI YAHIA,TL,7,602
SETTAT - SIDI YAHIA,TL,9,606
SETTAT - SIDI YAHIA,TL,11,610
SETTAT - SIDI YAHIA,TL,13,614
SETTAT - SIDI YAHIA,TL,14,616
SETTAT - SIDI YAHIA,TL,15,618
SETTAT - SIDI YAHIA,TL,17,622
SETTAT - SKHIRAT,TNR,6,652
SETTAT - SKHIRAT,TNR,8,"7, 654"
SETTAT - SKHIRAT,TNR,10,"656, 15"
SETTAT - SKHIRAT,TNR,12,"658, 23"
SETTAT - SKHIRAT,TNR,14,31
SETTAT - SKHIRAT,TNR,16,662
SETTAT - SKHIRAT,TNR,18,"664, 47"
SETTAT - SKHIRAT,TNR,20,55
SETTAT - SMARA,TL,11,110
SETTAT - SMARA,TL,12,112
SETTAT - SOUK EL ARBAA,TL,7,602
SETTAT - SOUK EL ARBAA,TL,10,151
SETTAT - SOUK EL ARBAA,TL,11,610
SETTAT - SOUK EL ARBAA,TL,12,501
SETTAT - SOUK EL ARBAA,TL,14,153
SETTAT - SOUK EL ARBAA,TL,15,618
SETTAT - SOUK EL ARBAA,TL,18,155
SETTAT - SOUK EL ARBAA,TL,22,MT
SETTAT - TAMDROST,TL,18,624
SETTAT - TAMDROST,TL,19,905
SETTAT - TAN TAN,TL,11,110
SETTAT - TAN TAN,TL,12,112
SETTAT - TAN TAN,TL,13,114
SETTAT - TAN TAN,TL,16,120
SETTAT - TAN TAN,TL,18,124
SETTAT - TAN TAN,TL,20,128
SETTAT - TAN TAN PORT,TL,20,128
SETTAT - TANGER VILLE,AL BORAQ,8,1009
SETTAT - TANGER VILLE,AL BORAQ,9,1013
SETTAT - TANGER VILLE,AL BORAQ,10,1017
SETTAT - TANGER VILLE,AL BORAQ,11,1021
SETTAT - TANGER VILLE,AL BORAQ,12,1025
SETTAT - TANGER VILLE,AL BORAQ,14,1033
SETTAT - TANGER VILLE,AL BORAQ,15,1037
SETTAT - TANGER VILLE,AL BORAQ,16,1041
SETTAT - TANGER VILLE,AL BORAQ,17,1045
SETTAT - TANGER VILLE,AL BORAQ,18,1049
SETTAT - TANGER VILLE,AL BORAQ,19,1053
SETTAT - TANGER VILLE,AL BORAQ,20,1057
SETTAT - TANGER VILLE,TL,6,600
SETTAT - TANGER VILLE,TL,7,602
SETTAT - TANGER VILLE,TL,8,"V60008, V15274"
SETTAT - TANGER VILLE,TL,9,606
SETTAT - TANGER VILLE,TL,10,"151, V60006, V15254"
SETTAT - TANGER VILLE,TL,11,610
SETTAT - TANGER VILLE,TL,13,614
SETTAT - TANGER VILLE,TL,14,"153, 616"
SETTAT - TANGER VILLE,TL,15,618
SETTAT - TANGER VILLE,TL,16,620
SETTAT - TANGER VILLE,TL,17,622
SETTAT - TANGER VILLE,TL,18,"624, 155"
SETTAT - TANGER VILLE,TL,22,MT
SETTAT - TANGER VILLE,TNR,6,652
SETTAT - TANGER VILLE,TNR,8,654
SETTAT - TANGER VILLE,TNR,10,656
SETTAT - TANGER VILLE,TNR,12,658
SETTAT - TANGER VILLE,TNR,14,660
SETTAT - TANGER VILLE,TNR,16,662
SETTAT - TANGER VILLE,TNR,18,664
SETTAT - TAOURIRT,TL,7,602
SETTAT - TAOURIRT,TL,11,610
SETTAT - TAOURIRT,TL,12,301
SETTAT - TAOURIRT,TL,16,303
SETTAT - TARFAYA,TL,16,120
SETTAT - TARFAYA,TL,20,128
SETTAT - TAZA,TL,7,602
SETTAT - TAZA,TL,11,610
SETTAT - TAZA,TL,12,301
SETTAT - TAZA,TL,16,303
SETTAT - TEMARA,TNR,6,652
SETTAT - TEMARA,TNR,8,"7, 654"
SETTAT - TEMARA,TNR,10,"656, 15"
SETTAT - TEMARA,TNR,12,"658, 23"
SETTAT - TEMARA,TNR,14,31
SETTAT - TEMARA,TNR,16,662
SETTAT - TEMARA,TNR,18,"664, 47"
SETTAT - TEMARA,TNR,20,55
SETTAT - TETOUAN,AL BORAQ,8,1009
SETTAT - TETOUAN,AL BORAQ,9,1013
SETTAT - TETOUAN,AL BORAQ,10,1017
SETTAT - TETOUAN,AL BORAQ,11,1021
SETTAT - TETOUAN,AL BORAQ,12,1025
SETTAT - TETOUAN,AL BORAQ,17,1045
SETTAT - TETOUAN,AL BORAQ,19,1053
SETTAT - TETOUAN,TL,6,600
SETTAT - TETOUAN,TL,7,602
SETTAT - TETOUAN,TL,8,"V60008, V15274"
SETTAT - TETOUAN,TL,9,606
SETTAT - TETOUAN,TL,10,"V60006, V15254"
SETTAT - TETOUAN,TL,15,618
SETTAT - TETOUAN,TL,17,622
SETTAT - TETOUAN,TNR,10,656
SETTAT - TIZNIT,TL,7,TM
SETTAT - TIZNIT,TL,11,110
SETTAT - TIZNIT,TL,12,112
SETTAT - TIZNIT,TL,16,120
SETTAT - TIZNIT,TL,20,128
SETTAT - TLETA RISSANA,TL,7,602
SETTAT - TLETA RISSANA,TL,10,151
SETTAT - YOUSSOUFIA,TL,10,106
SETTAT - YOUSSOUFIA,TL,11,701
SETTAT - YOUSSOUFIA,TL,18,124
SETTAT - YOUSSOUFIA,TL,19,703
SETTAT - ZAG,TL,7,TM
SETTAT - ZAGORA (SUPRAT.),TL,9,104
SETTAT - ZAGORA (SUPRAT.),TL,10,106
SETTAT - ZAGORA (SUPRAT.),TL,11,110
SETTAT - ZAGORA (SUPRAT.),TL,12,112
SIDI EL AIDI - BERRECHID,TL,9,900
SIDI EL AIDI - BERRECHID,TL,13,902
SIDI EL AIDI - BERRECHID,TL,19,904
SIDI EL AIDI - BOUSKOURA,TL,9,900
SIDI EL AIDI - BOUSKOURA,TL,13,902
SIDI EL AIDI - BOUSKOURA,TL,19,904
SIDI EL AIDI - CASA VOYAGEURS,TL,9,900
SIDI EL AIDI - CASA VOYAGEURS,TL,13,902
SIDI EL AIDI - CASA VOYAGEURS,TL,19,904
SIDI EL AIDI - Casa Oasis,TL,9,900
SIDI EL AIDI - Casa Oasis,TL,13,902
SIDI EL AIDI - Casa Oasis,TL,19,904
SIDI EL AIDI - EL GOUFAF,TL,20,905
SIDI EL AIDI - EL JADIDA,TL,13,902
SIDI EL AIDI - EL JADIDA,TNR,15,809
SIDI EL AIDI - ENNASSIM,TL,9,900
SIDI EL AIDI - ENNASSIM,TL,13,902
SIDI EL AIDI - ENNASSIM,TL,19,904
SIDI EL AIDI - ENNOUASSER,TL,9,900
SIDI EL AIDI - ENNOUASSER,TL,13,902
SIDI EL AIDI - ENNOUASSER,TL,19,904
SIDI EL AIDI - KHOURIBGA,TL,8,901
SIDI EL AIDI - KHOURIBGA,TL,14,903
SIDI EL AIDI - KHOURIBGA,TL,20,905
SIDI EL AIDI - MERS SULTAN,TL,9,900
SIDI EL AIDI - MERS SULTAN,TL,13,902
SIDI EL AIDI - MOHAMMEDIA,TL,13,902
SIDI EL AIDI - MOHAMMEDIA,TL,14,614
SIDI EL AIDI - MOHAMMEDIA,TL,19,904
SIDI EL AIDI - MOHAMMEDIA,TL,21,MA
SIDI EL AIDI - MOUALINE EL OUED,TL,8,901
SIDI EL AIDI - MOUALINE EL OUED,TL,14,903
SIDI EL AIDI - MOUALINE EL OUED,TL,20,905
SIDI EL AIDI - MRIZIG,TL,8,901
SIDI EL AIDI - MRIZIG,TL,14,903
SIDI EL AIDI - MRIZIG,TL,20,905
SIDI EL AIDI - OUED ZEM,TL,20,905
SIDI EL AIDI - RABAT AGDAL,TL,13,902
SIDI EL AIDI - RABAT AGDAL,TL,14,614
SIDI EL AIDI - RAS EL AIN,TL,8,901
SIDI EL AIDI - RAS EL AIN,TL,14,903
SIDI EL AIDI - RAS EL AIN,TL,20,905
SIDI EL AIDI - SIDI HAJJAJ,TL,8,901
SIDI EL AIDI - SIDI HAJJAJ,TL,14,903
SIDI EL AIDI - SIDI HAJJAJ,TL,20,905
SIDI EL AIDI - SIDI KACEM,TL,19,904
SIDI EL AIDI - SIDI KACEM,TL,21,MA
SIDI EL AIDI - TAMDROST,TL,20,905
SIDI HAJJAJ - AEROPORT Med V,TL,12,902
SIDI HAJJAJ - AEROPORT Med V,TNR,14,A21
SIDI HAJJAJ - AGADIR  (SUPRAT.),TL,8,900
SIDI HAJJAJ - AGADIR  (SUPRAT.),TL,10,106
SIDI HAJJAJ - AGADIR  (SUPRAT.),TL,12,902
SIDI HAJJAJ - AGADIR  (SUPRAT.),TL,14,116
SIDI HAJJAJ - AIN SEBAA,TL,8,900
SIDI HAJJAJ - AIN SEBAA,TL,10,606
SIDI HAJJAJ - AIN SEBAA,TL,12,902
SIDI HAJJAJ - AIN SEBAA,TL,14,614
SIDI HAJJAJ - AIN SEBAA,TL,18,904
SIDI HAJJAJ - AIN SEBAA,TL,21,MA
SIDI HAJJAJ - AIN-TAOUJDATE,TL,12,902
SIDI HAJJAJ - AIN-TAOUJDATE,TL,14,614
SIDI HAJJAJ - AZEMMOUR HALTE,TL,8,900
SIDI HAJJAJ - AZEMMOUR HALTE,TL,12,902
SIDI HAJJAJ - AZEMMOUR HALTE,TNR,11,805
SIDI HAJJAJ - AZEMMOUR HALTE,TNR,15,809
SIDI HAJJAJ - BENGUERIR,TL,8,900
SIDI HAJJAJ - BENGUERIR,TL,10,106
SIDI HAJJAJ - BENGUERIR,TL,12,902
SIDI HAJJAJ - BENGUERIR,TL,14,116
SIDI HAJJAJ - BERRECHID,TL,8,900
SIDI HAJJAJ - BERRECHID,TL,12,902
SIDI HAJJAJ - BERRECHID,TL,18,904
SIDI HAJJAJ - BOUSKOURA,TL,8,900
SIDI HAJJAJ - BOUSKOURA,TL,12,902
SIDI HAJJAJ - BOUSKOURA,TL,18,904
SIDI HAJJAJ - CASA VOYAGEURS,TL,8,900
SIDI HAJJAJ - CASA VOYAGEURS,TL,12,902
SIDI HAJJAJ - CASA VOYAGEURS,TL,18,904
